pos00,pos01,pos02,pos10,pos11,pos12,pos20,pos21,pos22,player,step,result,game_id,state
0,0,0,0,0,1,0,0,0,1,0,-1,250,start
0,-1,0,0,0,1,0,0,0,-1,1,-1,250,mid
0,-1,0,0,0,1,0,0,1,1,2,-1,250,mid
0,-1,-1,0,0,1,0,0,1,-1,3,-1,250,mid
0,-1,-1,1,0,1,0,0,1,1,4,-1,250,mid
-1,-1,-1,1,0,1,0,0,1,-1,5,-1,250,end
0,1,0,0,0,0,0,0,0,1,0,-1,251,start
-1,1,0,0,0,0,0,0,0,-1,1,-1,251,mid
-1,1,0,1,0,0,0,0,0,1,2,-1,251,mid
-1,1,0,1,0,0,0,0,-1,-1,3,-1,251,mid
-1,1,0,1,0,0,1,0,-1,1,4,-1,251,mid
-1,1,-1,1,0,0,1,0,-1,-1,5,-1,251,mid
-1,1,-1,1,1,0,1,0,-1,1,6,-1,251,mid
-1,1,-1,1,1,-1,1,0,-1,-1,7,-1,251,end
1,0,0,0,0,0,0,0,0,1,0,1,252,start
1,0,-1,0,0,0,0,0,0,-1,1,1,252,mid
1,0,-1,0,0,1,0,0,0,1,2,1,252,mid
1,0,-1,-1,0,1,0,0,0,-1,3,1,252,mid
1,0,-1,-1,1,1,0,0,0,1,4,1,252,mid
1,0,-1,-1,1,1,0,-1,0,-1,5,1,252,mid
1,1,-1,-1,1,1,0,-1,0,1,6,1,252,mid
1,1,-1,-1,1,1,-1,-1,0,-1,7,1,252,mid
1,1,-1,-1,1,1,-1,-1,1,1,8,1,252,end
0,0,0,0,0,0,0,1,0,1,0,0,253,start
0,0,0,0,-1,0,0,1,0,-1,1,0,253,mid
0,0,0,0,-1,1,0,1,0,1,2,0,253,mid
0,-1,0,0,-1,1,0,1,0,-1,3,0,253,mid
0,-1,0,1,-1,1,0,1,0,1,4,0,253,mid
0,-1,0,1,-1,1,0,1,-1,-1,5,0,253,mid
1,-1,0,1,-1,1,0,1,-1,1,6,0,253,mid
1,-1,0,1,-1,1,-1,1,-1,-1,7,0,253,mid
1,-1,1,1,-1,1,-1,1,-1,1,8,0,253,end
0,0,0,0,1,0,0,0,0,1,0,1,254,start
0,0,-1,0,1,0,0,0,0,-1,1,1,254,mid
0,0,-1,0,1,0,0,0,1,1,2,1,254,mid
-1,0,-1,0,1,0,0,0,1,-1,3,1,254,mid
-1,1,-1,0,1,0,0,0,1,1,4,1,254,mid
-1,1,-1,0,1,0,-1,0,1,-1,5,1,254,mid
-1,1,-1,0,1,0,-1,1,1,1,6,1,254,end
1,0,0,0,0,0,0,0,0,1,0,1,255,start
1,-1,0,0,0,0,0,0,0,-1,1,1,255,mid
1,-1,0,0,0,0,0,1,0,1,2,1,255,mid
1,-1,0,-1,0,0,0,1,0,-1,3,1,255,mid
1,-1,0,-1,0,0,0,1,1,1,4,1,255,mid
1,-1,0,-1,0,-1,0,1,1,-1,5,1,255,mid
1,-1,0,-1,0,-1,1,1,1,1,6,1,255,end
0,0,0,0,1,0,0,0,0,1,0,1,256,start
-1,0,0,0,1,0,0,0,0,-1,1,1,256,mid
-1,0,0,0,1,0,0,1,0,1,2,1,256,mid
-1,0,0,0,1,-1,0,1,0,-1,3,1,256,mid
-1,0,0,1,1,-1,0,1,0,1,4,1,256,mid
-1,0,0,1,1,-1,-1,1,0,-1,5,1,256,mid
-1,0,1,1,1,-1,-1,1,0,1,6,1,256,mid
-1,0,1,1,1,-1,-1,1,-1,-1,7,1,256,mid
-1,1,1,1,1,-1,-1,1,-1,1,8,1,256,end
1,0,0,0,0,0,0,0,0,1,0,1,257,start
1,0,-1,0,0,0,0,0,0,-1,1,1,257,mid
1,0,-1,0,0,0,0,1,0,1,2,1,257,mid
1,0,-1,0,0,0,-1,1,0,-1,3,1,257,mid
1,0,-1,0,1,0,-1,1,0,1,4,1,257,mid
1,0,-1,-1,1,0,-1,1,0,-1,5,1,257,mid
1,0,-1,-1,1,1,-1,1,0,1,6,1,257,mid
1,0,-1,-1,1,1,-1,1,-1,-1,7,1,257,mid
1,1,-1,-1,1,1,-1,1,-1,1,8,1,257,end
1,0,0,0,0,0,0,0,0,1,0,1,258,start
1,0,0,0,0,0,0,0,-1,-1,1,1,258,mid
1,0,0,0,0,0,0,1,-1,1,2,1,258,mid
1,0,0,-1,0,0,0,1,-1,-1,3,1,258,mid
1,0,0,-1,0,1,0,1,-1,1,4,1,258,mid
1,0,-1,-1,0,1,0,1,-1,-1,5,1,258,mid
1,0,-1,-1,1,1,0,1,-1,1,6,1,258,mid
1,0,-1,-1,1,1,-1,1,-1,-1,7,1,258,mid
1,1,-1,-1,1,1,-1,1,-1,1,8,1,258,end
0,0,0,0,0,0,0,0,1,1,0,1,259,start
-1,0,0,0,0,0,0,0,1,-1,1,1,259,mid
-1,0,0,1,0,0,0,0,1,1,2,1,259,mid
-1,0,0,1,0,0,0,-1,1,-1,3,1,259,mid
-1,0,1,1,0,0,0,-1,1,1,4,1,259,mid
-1,0,1,1,0,0,-1,-1,1,-1,5,1,259,mid
-1,0,1,1,0,1,-1,-1,1,1,6,1,259,end
0,0,0,0,0,0,0,1,0,1,0,1,260,start
0,0,0,0,-1,0,0,1,0,-1,1,1,260,mid
0,0,0,0,-1,1,0,1,0,1,2,1,260,mid
0,0,0,0,-1,1,-1,1,0,-1,3,1,260,mid
0,0,0,0,-1,1,-1,1,1,1,4,1,260,mid
0,-1,0,0,-1,1,-1,1,1,-1,5,1,260,mid
0,-1,1,0,-1,1,-1,1,1,1,6,1,260,end
1,0,0,0,0,0,0,0,0,1,0,1,261,start
1,0,-1,0,0,0,0,0,0,-1,1,1,261,mid
1,0,-1,1,0,0,0,0,0,1,2,1,261,mid
1,0,-1,1,0,0,-1,0,0,-1,3,1,261,mid
1,0,-1,1,0,0,-1,0,1,1,4,1,261,mid
1,-1,-1,1,0,0,-1,0,1,-1,5,1,261,mid
1,-1,-1,1,1,0,-1,0,1,1,6,1,261,end
0,0,0,0,0,1,0,0,0,1,0,1,262,start
0,0,0,0,0,1,0,0,-1,-1,1,1,262,mid
0,0,0,0,1,1,0,0,-1,1,2,1,262,mid
0,-1,0,0,1,1,0,0,-1,-1,3,1,262,mid
1,-1,0,0,1,1,0,0,-1,1,4,1,262,mid
1,-1,-1,0,1,1,0,0,-1,-1,5,1,262,mid
1,-1,-1,1,1,1,0,0,-1,1,6,1,262,end
1,0,0,0,0,0,0,0,0,1,0,1,263,start
1,0,-1,0,0,0,0,0,0,-1,1,1,263,mid
1,0,-1,0,0,1,0,0,0,1,2,1,263,mid
1,0,-1,-1,0,1,0,0,0,-1,3,1,263,mid
1,0,-1,-1,0,1,0,1,0,1,4,1,263,mid
1,0,-1,-1,0,1,0,1,-1,-1,5,1,263,mid
1,0,-1,-1,1,1,0,1,-1,1,6,1,263,mid
1,0,-1,-1,1,1,-1,1,-1,-1,7,1,263,mid
1,1,-1,-1,1,1,-1,1,-1,1,8,1,263,end
0,0,0,0,0,0,0,0,1,1,0,1,264,start
0,0,0,0,0,-1,0,0,1,-1,1,1,264,mid
0,0,0,0,1,-1,0,0,1,1,2,1,264,mid
0,0,-1,0,1,-1,0,0,1,-1,3,1,264,mid
0,0,-1,0,1,-1,0,1,1,1,4,1,264,mid
0,0,-1,0,1,-1,-1,1,1,-1,5,1,264,mid
0,1,-1,0,1,-1,-1,1,1,1,6,1,264,end
1,0,0,0,0,0,0,0,0,1,0,1,265,start
1,0,0,0,-1,0,0,0,0,-1,1,1,265,mid
1,0,1,0,-1,0,0,0,0,1,2,1,265,mid
1,0,1,0,-1,-1,0,0,0,-1,3,1,265,mid
1,0,1,0,-1,-1,0,1,0,1,4,1,265,mid
1,0,1,0,-1,-1,-1,1,0,-1,5,1,265,mid
1,0,1,1,-1,-1,-1,1,0,1,6,1,265,mid
1,0,1,1,-1,-1,-1,1,-1,-1,7,1,265,mid
1,1,1,1,-1,-1,-1,1,-1,1,8,1,265,end
0,0,0,0,0,0,0,0,1,1,0,1,266,start
0,0,0,-1,0,0,0,0,1,-1,1,1,266,mid
0,1,0,-1,0,0,0,0,1,1,2,1,266,mid
0,1,0,-1,0,0,0,-1,1,-1,3,1,266,mid
0,1,1,-1,0,0,0,-1,1,1,4,1,266,mid
0,1,1,-1,-1,0,0,-1,1,-1,5,1,266,mid
1,1,1,-1,-1,0,0,-1,1,1,6,1,266,end
1,0,0,0,0,0,0,0,0,1,0,0,267,start
1,-1,0,0,0,0,0,0,0,-1,1,0,267,mid
1,-1,0,0,0,0,1,0,0,1,2,0,267,mid
1,-1,0,-1,0,0,1,0,0,-1,3,0,267,mid
1,-1,0,-1,0,0,1,1,0,1,4,0,267,mid
1,-1,0,-1,0,0,1,1,-1,-1,5,0,267,mid
1,-1,0,-1,0,1,1,1,-1,1,6,0,267,mid
1,-1,-1,-1,0,1,1,1,-1,-1,7,0,267,mid
1,-1,-1,-1,1,1,1,1,-1,1,8,0,267,end
0,0,0,0,0,1,0,0,0,1,0,1,268,start
0,0,0,0,0,1,0,0,-1,-1,1,1,268,mid
0,0,0,0,0,1,1,0,-1,1,2,1,268,mid
-1,0,0,0,0,1,1,0,-1,-1,3,1,268,mid
-1,0,0,0,0,1,1,1,-1,1,4,1,268,mid
-1,0,-1,0,0,1,1,1,-1,-1,5,1,268,mid
-1,0,-1,0,1,1,1,1,-1,1,6,1,268,mid
-1,0,-1,-1,1,1,1,1,-1,-1,7,1,268,mid
-1,1,-1,-1,1,1,1,1,-1,1,8,1,268,end
1,0,0,0,0,0,0,0,0,1,0,1,269,start
1,-1,0,0,0,0,0,0,0,-1,1,1,269,mid
1,-1,0,0,1,0,0,0,0,1,2,1,269,mid
1,-1,0,0,1,0,0,-1,0,-1,3,1,269,mid
1,-1,0,0,1,1,0,-1,0,1,4,1,269,mid
1,-1,0,0,1,1,0,-1,-1,-1,5,1,269,mid
1,-1,0,0,1,1,1,-1,-1,1,6,1,269,mid
1,-1,-1,0,1,1,1,-1,-1,-1,7,1,269,mid
1,-1,-1,1,1,1,1,-1,-1,1,8,1,269,end
1,0,0,0,0,0,0,0,0,1,0,0,270,start
1,0,0,0,-1,0,0,0,0,-1,1,0,270,mid
1,0,0,0,-1,0,0,1,0,1,2,0,270,mid
1,0,0,-1,-1,0,0,1,0,-1,3,0,270,mid
1,0,0,-1,-1,0,1,1,0,1,4,0,270,mid
1,0,0,-1,-1,0,1,1,-1,-1,5,0,270,mid
1,0,1,-1,-1,0,1,1,-1,1,6,0,270,mid
1,-1,1,-1,-1,0,1,1,-1,-1,7,0,270,mid
1,-1,1,-1,-1,1,1,1,-1,1,8,0,270,end
1,0,0,0,0,0,0,0,0,1,0,-1,271,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,271,mid
1,0,0,0,-1,0,1,0,0,1,2,-1,271,mid
1,0,0,0,-1,0,1,-1,0,-1,3,-1,271,mid
1,0,1,0,-1,0,1,-1,0,1,4,-1,271,mid
1,0,1,-1,-1,0,1,-1,0,-1,5,-1,271,mid
1,0,1,-1,-1,0,1,-1,1,1,6,-1,271,mid
1,-1,1,-1,-1,0,1,-1,1,-1,7,-1,271,end
0,1,0,0,0,0,0,0,0,1,0,1,272,start
0,1,0,0,0,-1,0,0,0,-1,1,1,272,mid
0,1,0,0,0,-1,0,0,1,1,2,1,272,mid
0,1,-1,0,0,-1,0,0,1,-1,3,1,272,mid
0,1,-1,0,0,-1,0,1,1,1,4,1,272,mid
0,1,-1,0,-1,-1,0,1,1,-1,5,1,272,mid
0,1,-1,1,-1,-1,0,1,1,1,6,1,272,mid
-1,1,-1,1,-1,-1,0,1,1,-1,7,1,272,mid
-1,1,-1,1,-1,-1,1,1,1,1,8,1,272,end
1,0,0,0,0,0,0,0,0,1,0,0,273,start
1,-1,0,0,0,0,0,0,0,-1,1,0,273,mid
1,-1,0,0,0,1,0,0,0,1,2,0,273,mid
1,-1,0,-1,0,1,0,0,0,-1,3,0,273,mid
1,-1,0,-1,0,1,0,1,0,1,4,0,273,mid
1,-1,0,-1,0,1,-1,1,0,-1,5,0,273,mid
1,-1,0,-1,1,1,-1,1,0,1,6,0,273,mid
1,-1,0,-1,1,1,-1,1,-1,-1,7,0,273,mid
1,-1,1,-1,1,1,-1,1,-1,1,8,0,273,end
0,0,0,0,1,0,0,0,0,1,0,-1,274,start
-1,0,0,0,1,0,0,0,0,-1,1,-1,274,mid
-1,1,0,0,1,0,0,0,0,1,2,-1,274,mid
-1,1,0,-1,1,0,0,0,0,-1,3,-1,274,mid
-1,1,0,-1,1,0,0,0,1,1,4,-1,274,mid
-1,1,0,-1,1,-1,0,0,1,-1,5,-1,274,mid
-1,1,1,-1,1,-1,0,0,1,1,6,-1,274,mid
-1,1,1,-1,1,-1,-1,0,1,-1,7,-1,274,end
0,0,0,0,0,0,1,0,0,1,0,-1,275,start
0,-1,0,0,0,0,1,0,0,-1,1,-1,275,mid
0,-1,0,0,0,1,1,0,0,1,2,-1,275,mid
0,-1,0,0,0,1,1,-1,0,-1,3,-1,275,mid
0,-1,1,0,0,1,1,-1,0,1,4,-1,275,mid
0,-1,1,0,-1,1,1,-1,0,-1,5,-1,275,end
0,0,0,0,0,0,1,0,0,1,0,-1,276,start
-1,0,0,0,0,0,1,0,0,-1,1,-1,276,mid
-1,1,0,0,0,0,1,0,0,1,2,-1,276,mid
-1,1,0,0,0,0,1,0,-1,-1,3,-1,276,mid
-1,1,0,1,0,0,1,0,-1,1,4,-1,276,mid
-1,1,0,1,-1,0,1,0,-1,-1,5,-1,276,end
0,0,0,0,0,0,1,0,0,1,0,-1,277,start
-1,0,0,0,0,0,1,0,0,-1,1,-1,277,mid
-1,0,0,0,0,1,1,0,0,1,2,-1,277,mid
-1,0,0,0,0,1,1,0,-1,-1,3,-1,277,mid
-1,0,1,0,0,1,1,0,-1,1,4,-1,277,mid
-1,0,1,0,-1,1,1,0,-1,-1,5,-1,277,end
1,0,0,0,0,0,0,0,0,1,0,1,278,start
1,0,0,0,0,0,-1,0,0,-1,1,1,278,mid
1,0,0,1,0,0,-1,0,0,1,2,1,278,mid
1,-1,0,1,0,0,-1,0,0,-1,3,1,278,mid
1,-1,0,1,0,0,-1,0,1,1,4,1,278,mid
1,-1,0,1,0,-1,-1,0,1,-1,5,1,278,mid
1,-1,0,1,1,-1,-1,0,1,1,6,1,278,end
1,0,0,0,0,0,0,0,0,1,0,0,279,start
1,0,0,0,-1,0,0,0,0,-1,1,0,279,mid
1,0,0,0,-1,0,0,1,0,1,2,0,279,mid
1,0,0,0,-1,0,0,1,-1,-1,3,0,279,mid
1,0,0,0,-1,1,0,1,-1,1,4,0,279,mid
1,0,-1,0,-1,1,0,1,-1,-1,5,0,279,mid
1,0,-1,0,-1,1,1,1,-1,1,6,0,279,mid
1,0,-1,-1,-1,1,1,1,-1,-1,7,0,279,mid
1,1,-1,-1,-1,1,1,1,-1,1,8,0,279,end
1,0,0,0,0,0,0,0,0,1,0,1,280,start
1,0,0,0,0,-1,0,0,0,-1,1,1,280,mid
1,0,0,0,0,-1,0,0,1,1,2,1,280,mid
1,0,0,0,0,-1,-1,0,1,-1,3,1,280,mid
1,0,0,1,0,-1,-1,0,1,1,4,1,280,mid
1,0,-1,1,0,-1,-1,0,1,-1,5,1,280,mid
1,1,-1,1,0,-1,-1,0,1,1,6,1,280,mid
1,1,-1,1,0,-1,-1,-1,1,-1,7,1,280,mid
1,1,-1,1,1,-1,-1,-1,1,1,8,1,280,end
0,0,0,0,1,0,0,0,0,1,0,0,281,start
0,0,0,0,1,-1,0,0,0,-1,1,0,281,mid
0,0,0,0,1,-1,0,1,0,1,2,0,281,mid
0,-1,0,0,1,-1,0,1,0,-1,3,0,281,mid
0,-1,1,0,1,-1,0,1,0,1,4,0,281,mid
0,-1,1,0,1,-1,-1,1,0,-1,5,0,281,mid
0,-1,1,1,1,-1,-1,1,0,1,6,0,281,mid
-1,-1,1,1,1,-1,-1,1,0,-1,7,0,281,mid
-1,-1,1,1,1,-1,-1,1,1,1,8,0,281,end
0,0,0,0,0,0,1,0,0,1,0,1,282,start
0,0,0,0,-1,0,1,0,0,-1,1,1,282,mid
0,0,0,0,-1,0,1,1,0,1,2,1,282,mid
0,0,-1,0,-1,0,1,1,0,-1,3,1,282,mid
0,0,-1,1,-1,0,1,1,0,1,4,1,282,mid
-1,0,-1,1,-1,0,1,1,0,-1,5,1,282,mid
-1,0,-1,1,-1,0,1,1,1,1,6,1,282,end
0,0,0,1,0,0,0,0,0,1,0,-1,283,start
0,0,0,1,0,0,-1,0,0,-1,1,-1,283,mid
1,0,0,1,0,0,-1,0,0,1,2,-1,283,mid
1,0,0,1,0,-1,-1,0,0,-1,3,-1,283,mid
1,0,0,1,0,-1,-1,1,0,1,4,-1,283,mid
1,0,-1,1,0,-1,-1,1,0,-1,5,-1,283,mid
1,1,-1,1,0,-1,-1,1,0,1,6,-1,283,mid
1,1,-1,1,0,-1,-1,1,-1,-1,7,-1,283,end
1,0,0,0,0,0,0,0,0,1,0,1,284,start
1,0,0,-1,0,0,0,0,0,-1,1,1,284,mid
1,0,0,-1,0,1,0,0,0,1,2,1,284,mid
1,0,0,-1,0,1,0,-1,0,-1,3,1,284,mid
1,0,0,-1,1,1,0,-1,0,1,4,1,284,mid
1,-1,0,-1,1,1,0,-1,0,-1,5,1,284,mid
1,-1,0,-1,1,1,1,-1,0,1,6,1,284,mid
1,-1,0,-1,1,1,1,-1,-1,-1,7,1,284,mid
1,-1,1,-1,1,1,1,-1,-1,1,8,1,284,end
0,0,0,0,0,1,0,0,0,1,0,1,285,start
0,-1,0,0,0,1,0,0,0,-1,1,1,285,mid
0,-1,0,0,1,1,0,0,0,1,2,1,285,mid
0,-1,-1,0,1,1,0,0,0,-1,3,1,285,mid
0,-1,-1,0,1,1,0,0,1,1,4,1,285,mid
0,-1,-1,0,1,1,-1,0,1,-1,5,1,285,mid
0,-1,-1,1,1,1,-1,0,1,1,6,1,285,end
0,0,0,0,0,0,0,1,0,1,0,-1,286,start
-1,0,0,0,0,0,0,1,0,-1,1,-1,286,mid
-1,0,0,0,0,1,0,1,0,1,2,-1,286,mid
-1,-1,0,0,0,1,0,1,0,-1,3,-1,286,mid
-1,-1,1,0,0,1,0,1,0,1,4,-1,286,mid
-1,-1,1,0,-1,1,0,1,0,-1,5,-1,286,mid
-1,-1,1,1,-1,1,0,1,0,1,6,-1,286,mid
-1,-1,1,1,-1,1,0,1,-1,-1,7,-1,286,end
0,1,0,0,0,0,0,0,0,1,0,0,287,start
0,1,0,0,-1,0,0,0,0,-1,1,0,287,mid
0,1,0,1,-1,0,0,0,0,1,2,0,287,mid
0,1,-1,1,-1,0,0,0,0,-1,3,0,287,mid
0,1,-1,1,-1,0,1,0,0,1,4,0,287,mid
0,1,-1,1,-1,0,1,-1,0,-1,5,0,287,mid
0,1,-1,1,-1,1,1,-1,0,1,6,0,287,mid
-1,1,-1,1,-1,1,1,-1,0,-1,7,0,287,mid
-1,1,-1,1,-1,1,1,-1,1,1,8,0,287,end
0,0,0,0,0,0,0,1,0,1,0,-1,288,start
0,0,0,0,-1,0,0,1,0,-1,1,-1,288,mid
0,1,0,0,-1,0,0,1,0,1,2,-1,288,mid
-1,1,0,0,-1,0,0,1,0,-1,3,-1,288,mid
-1,1,0,0,-1,1,0,1,0,1,4,-1,288,mid
-1,1,0,0,-1,1,-1,1,0,-1,5,-1,288,mid
-1,1,0,1,-1,1,-1,1,0,1,6,-1,288,mid
-1,1,-1,1,-1,1,-1,1,0,-1,7,-1,288,end
0,0,0,0,1,0,0,0,0,1,0,1,289,start
0,0,0,0,1,0,0,0,-1,-1,1,1,289,mid
0,0,0,0,1,0,1,0,-1,1,2,1,289,mid
0,-1,0,0,1,0,1,0,-1,-1,3,1,289,mid
0,-1,0,0,1,0,1,1,-1,1,4,1,289,mid
0,-1,0,-1,1,0,1,1,-1,-1,5,1,289,mid
1,-1,0,-1,1,0,1,1,-1,1,6,1,289,mid
1,-1,0,-1,1,-1,1,1,-1,-1,7,1,289,mid
1,-1,1,-1,1,-1,1,1,-1,1,8,1,289,end
0,0,1,0,0,0,0,0,0,1,0,-1,290,start
0,0,1,0,-1,0,0,0,0,-1,1,-1,290,mid
0,0,1,0,-1,0,1,0,0,1,2,-1,290,mid
0,-1,1,0,-1,0,1,0,0,-1,3,-1,290,mid
0,-1,1,1,-1,0,1,0,0,1,4,-1,290,mid
-1,-1,1,1,-1,0,1,0,0,-1,5,-1,290,mid
-1,-1,1,1,-1,1,1,0,0,1,6,-1,290,mid
-1,-1,1,1,-1,1,1,-1,0,-1,7,-1,290,end
0,1,0,0,0,0,0,0,0,1,0,-1,291,start
0,1,0,0,0,-1,0,0,0,-1,1,-1,291,mid
0,1,0,1,0,-1,0,0,0,1,2,-1,291,mid
0,1,0,1,0,-1,-1,0,0,-1,3,-1,291,mid
1,1,0,1,0,-1,-1,0,0,1,4,-1,291,mid
1,1,0,1,-1,-1,-1,0,0,-1,5,-1,291,mid
1,1,0,1,-1,-1,-1,1,0,1,6,-1,291,mid
1,1,-1,1,-1,-1,-1,1,0,-1,7,-1,291,end
1,0,0,0,0,0,0,0,0,1,0,1,292,start
1,0,0,0,0,0,-1,0,0,-1,1,1,292,mid
1,0,0,0,1,0,-1,0,0,1,2,1,292,mid
1,0,0,0,1,-1,-1,0,0,-1,3,1,292,mid
1,1,0,0,1,-1,-1,0,0,1,4,1,292,mid
1,1,0,0,1,-1,-1,-1,0,-1,5,1,292,mid
1,1,1,0,1,-1,-1,-1,0,1,6,1,292,end
0,0,0,0,0,0,1,0,0,1,0,1,293,start
0,0,0,0,0,-1,1,0,0,-1,1,1,293,mid
0,0,0,0,0,-1,1,1,0,1,2,1,293,mid
0,-1,0,0,0,-1,1,1,0,-1,3,1,293,mid
0,-1,0,1,0,-1,1,1,0,1,4,1,293,mid
-1,-1,0,1,0,-1,1,1,0,-1,5,1,293,mid
-1,-1,0,1,0,-1,1,1,1,1,6,1,293,end
1,0,0,0,0,0,0,0,0,1,0,1,294,start
1,0,0,-1,0,0,0,0,0,-1,1,1,294,mid
1,0,0,-1,1,0,0,0,0,1,2,1,294,mid
1,0,0,-1,1,-1,0,0,0,-1,3,1,294,mid
1,0,0,-1,1,-1,0,0,1,1,4,1,294,end
1,0,0,0,0,0,0,0,0,1,0,1,295,start
1,0,0,0,0,0,0,0,-1,-1,1,1,295,mid
1,0,0,0,0,1,0,0,-1,1,2,1,295,mid
1,0,0,0,0,1,0,-1,-1,-1,3,1,295,mid
1,0,0,0,0,1,1,-1,-1,1,4,1,295,mid
1,-1,0,0,0,1,1,-1,-1,-1,5,1,295,mid
1,-1,0,1,0,1,1,-1,-1,1,6,1,295,end
0,0,0,1,0,0,0,0,0,1,0,1,296,start
-1,0,0,1,0,0,0,0,0,-1,1,1,296,mid
-1,0,1,1,0,0,0,0,0,1,2,1,296,mid
-1,0,1,1,0,0,0,-1,0,-1,3,1,296,mid
-1,0,1,1,0,0,0,-1,1,1,4,1,296,mid
-1,-1,1,1,0,0,0,-1,1,-1,5,1,296,mid
-1,-1,1,1,0,1,0,-1,1,1,6,1,296,end
0,0,0,1,0,0,0,0,0,1,0,0,297,start
-1,0,0,1,0,0,0,0,0,-1,1,0,297,mid
-1,0,0,1,0,0,0,1,0,1,2,0,297,mid
-1,-1,0,1,0,0,0,1,0,-1,3,0,297,mid
-1,-1,0,1,0,0,0,1,1,1,4,0,297,mid
-1,-1,0,1,0,-1,0,1,1,-1,5,0,297,mid
-1,-1,0,1,1,-1,0,1,1,1,6,0,297,mid
-1,-1,0,1,1,-1,-1,1,1,-1,7,0,297,mid
-1,-1,1,1,1,-1,-1,1,1,1,8,0,297,end
1,0,0,0,0,0,0,0,0,1,0,1,298,start
1,0,-1,0,0,0,0,0,0,-1,1,1,298,mid
1,0,-1,0,0,0,0,1,0,1,2,1,298,mid
1,0,-1,0,0,0,-1,1,0,-1,3,1,298,mid
1,0,-1,0,1,0,-1,1,0,1,4,1,298,mid
1,0,-1,0,1,-1,-1,1,0,-1,5,1,298,mid
1,0,-1,0,1,-1,-1,1,1,1,6,1,298,end
0,0,0,0,0,0,1,0,0,1,0,-1,299,start
0,0,0,0,-1,0,1,0,0,-1,1,-1,299,mid
0,0,0,0,-1,1,1,0,0,1,2,-1,299,mid
0,0,0,0,-1,1,1,-1,0,-1,3,-1,299,mid
1,0,0,0,-1,1,1,-1,0,1,4,-1,299,mid
1,0,-1,0,-1,1,1,-1,0,-1,5,-1,299,mid
1,0,-1,0,-1,1,1,-1,1,1,6,-1,299,mid
1,-1,-1,0,-1,1,1,-1,1,-1,7,-1,299,end
0,0,0,0,0,1,0,0,0,1,0,-1,300,start
0,0,0,0,0,1,0,0,-1,-1,1,-1,300,mid
0,0,0,0,0,1,0,1,-1,1,2,-1,300,mid
0,0,0,0,0,1,-1,1,-1,-1,3,-1,300,mid
0,0,1,0,0,1,-1,1,-1,1,4,-1,300,mid
-1,0,1,0,0,1,-1,1,-1,-1,5,-1,300,mid
-1,0,1,0,1,1,-1,1,-1,1,6,-1,300,mid
-1,0,1,-1,1,1,-1,1,-1,-1,7,-1,300,end
1,0,0,0,0,0,0,0,0,1,0,1,301,start
1,0,0,0,0,0,-1,0,0,-1,1,1,301,mid
1,0,0,0,1,0,-1,0,0,1,2,1,301,mid
1,0,0,-1,1,0,-1,0,0,-1,3,1,301,mid
1,1,0,-1,1,0,-1,0,0,1,4,1,301,mid
1,1,-1,-1,1,0,-1,0,0,-1,5,1,301,mid
1,1,-1,-1,1,0,-1,1,0,1,6,1,301,end
0,0,0,0,0,0,0,0,1,1,0,-1,302,start
-1,0,0,0,0,0,0,0,1,-1,1,-1,302,mid
-1,1,0,0,0,0,0,0,1,1,2,-1,302,mid
-1,1,0,0,0,0,-1,0,1,-1,3,-1,302,mid
-1,1,0,0,0,1,-1,0,1,1,4,-1,302,mid
-1,1,0,-1,0,1,-1,0,1,-1,5,-1,302,end
1,0,0,0,0,0,0,0,0,1,0,1,303,start
1,0,0,0,0,-1,0,0,0,-1,1,1,303,mid
1,0,0,0,0,-1,0,0,1,1,2,1,303,mid
1,-1,0,0,0,-1,0,0,1,-1,3,1,303,mid
1,-1,0,0,0,-1,1,0,1,1,4,1,303,mid
1,-1,0,-1,0,-1,1,0,1,-1,5,1,303,mid
1,-1,1,-1,0,-1,1,0,1,1,6,1,303,mid
1,-1,1,-1,0,-1,1,-1,1,-1,7,1,303,mid
1,-1,1,-1,1,-1,1,-1,1,1,8,1,303,end
0,1,0,0,0,0,0,0,0,1,0,1,304,start
0,1,0,-1,0,0,0,0,0,-1,1,1,304,mid
0,1,0,-1,0,0,1,0,0,1,2,1,304,mid
0,1,0,-1,0,0,1,0,-1,-1,3,1,304,mid
0,1,1,-1,0,0,1,0,-1,1,4,1,304,mid
0,1,1,-1,0,0,1,-1,-1,-1,5,1,304,mid
0,1,1,-1,0,1,1,-1,-1,1,6,1,304,mid
-1,1,1,-1,0,1,1,-1,-1,-1,7,1,304,mid
-1,1,1,-1,1,1,1,-1,-1,1,8,1,304,end
1,0,0,0,0,0,0,0,0,1,0,1,305,start
1,-1,0,0,0,0,0,0,0,-1,1,1,305,mid
1,-1,0,1,0,0,0,0,0,1,2,1,305,mid
1,-1,0,1,-1,0,0,0,0,-1,3,1,305,mid
1,-1,0,1,-1,1,0,0,0,1,4,1,305,mid
1,-1,-1,1,-1,1,0,0,0,-1,5,1,305,mid
1,-1,-1,1,-1,1,0,1,0,1,6,1,305,mid
1,-1,-1,1,-1,1,0,1,-1,-1,7,1,305,mid
1,-1,-1,1,-1,1,1,1,-1,1,8,1,305,end
0,0,0,0,0,0,1,0,0,1,0,1,306,start
-1,0,0,0,0,0,1,0,0,-1,1,1,306,mid
-1,0,0,1,0,0,1,0,0,1,2,1,306,mid
